cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2025-43213,no_rag,b00d2748-8a41-476b-aecb-5324a872fda7,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,19060,12036,0.0,11.736,79.938
CVE-2025-43213,no_bon,6cb30624-214a-45dd-a9e3-6e785c999739,completed,0.921905,0.74,1,1,1,1,1.0,0.7,1,1,1,1,selected,,,,5893,1800,0.0,2.6679,74.381
CVE-2025-43221,full,a6242686-7ad0-476c-ba97-0cd9c915bcf7,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,29240,10593,0.0,14.0685,108.766
CVE-2025-43221,no_rag,eae89581-307c-4b9d-a538-737e457e1907,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18900,7071,0.0,9.2055,60.309
CVE-2025-43221,no_bon,88b8bb17-cd59-4c52-984b-e3939fe6c784,completed,0.950476,0.74,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5846,1519,0.0,2.5133,76.14
CVE-2026-33128,full,df9a92e0-8b85-46a8-a0c4-76c36c84b9f4,completed,0.950476,0.74,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,33015,14011,0.0,16.91,120.606
CVE-2026-33128,no_rag,616b25a0-b969-43ce-9b21-5e25d96cdfe0,completed,0.850476,0.84,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18895,8201,0.0,9.769,69.179
CVE-2026-33128,no_bon,3c85b7ba-e336-4078-b3f7-819f08f7a82c,completed,0.902857,0.79,1,1,1,1,1.0,0.4,1,1,1,1,selected,,,,6601,1651,0.0,2.8058,59.006
CVE-2026-5642,full,6d82c46e-65fb-46ea-b7eb-4bf4642e953e,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,30790,8448,0.0,13.461,89.436
CVE-2026-5642,no_rag,37932bae-b56b-48f9-8d0a-a3edfa0b158e,completed,0.86,0.89,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18895,17021,0.0,14.179,159.755
CVE-2026-5642,no_bon,26200887-a02b-4579-b69d-b63147d4901a,completed,0.954286,0.76,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6158,1647,0.0,2.6709,67.074
